Timestamp,Region,Model,rtReserveTime or preorder-email time ,Initial Valve Estimate,Your most recent pre-order estimated time,When did you receive your ready to order email?
6/14/2022 15:51:11,US,512,1626458180,,,1655139096
6/14/2022 16:00:39,UK,512,1626507940,Q2,Q3,
6/14/2022 16:08:51,US,512,1626616706,,Q3,
6/14/2022 16:12:15,US,512,1638055620,After Q2,After Q3,
6/14/2022 17:05:42,UK,512,1626693989,After Q2,Q3,
6/14/2022 17:09:36,US,512,1626463485,After Q2,Q3,
6/14/2022 17:13:31,US,512,1626458744,Q2,Q2,
6/14/2022 17:56:15,UK,256,1626463897,Q2,Q2,
6/14/2022 19:48:11,US,512,1626458736,Q1,Q2,
6/14/2022 20:32:57,US,512,1627495698,Q2,Q3,
6/14/2022 21:04:49,US,512,1626463635,Q2,Q3,
6/14/2022 21:38:54,US,256,1626727073,After Q2,Q3,
6/14/2022 21:58:46,US,512,1626464460,December,Q3,
6/14/2022 22:15:38,US,512,1626677635,After Q2,Q3,
6/14/2022 22:56:41,US,512,1626464545,After Q2,Q3,
6/15/2022 0:15:56,US,64,1626663020,After Q2,Q3,
6/15/2022 0:26:49,US,256,1626477872,Q2,Q3,
6/15/2022 0:43:45,US,64,1648266616,,After Q3,
6/15/2022 0:52:09,US,512,1628986375,After Q2,After Q3,
6/15/2022 1:56:43,EU,512,1626714822,Q1,Q2,1655136120
6/15/2022 1:57:27,EU,256,1626883607,Q2,Q2,
6/15/2022 2:17:25,US,512,1626459872,After Q2,Q3,
6/15/2022 2:21:21,EU,512,1626879654,Q2,Q2,
6/15/2022 2:53:28,UK,512,1626457680,Q1,Q3,
6/15/2022 3:22:47,US,512,1645907238,After Q2,After Q3,
6/15/2022 4:24:22,EU,64,1644484985,Q2,After Q3,
6/15/2022 6:19:50,UK,256,1627200986,After Q2,Q3,
6/15/2022 7:12:21,EU,256,1649936474,After Q2,After Q3,
6/15/2022 7:21:01,US,512,1655295538,Q2,Q3,
6/15/2022 7:50:04,US,256,1626493598,After Q2,Q3,
6/15/2022 8:22:46,EU,512,1626904902,Q2,Q2,
6/15/2022 9:45:54,US,512,1627405712,Q2,Q3,
6/15/2022 9:50:53,UK,512,1626464093,Q2,Q3,
6/15/2022 9:59:24,US,512,1626816788,After Q2,Q3,
6/15/2022 10:01:17,US,256,1626469965,Q2,Q2,1655138580
6/15/2022 10:08:56,US,64,1631046958,Q2,After Q3,
6/15/2022 10:23:03,US,512,1626461128,Q2,Q3,
6/15/2022 10:56:01,US,512,1626535268,Q2,Q3,
6/15/2022 11:05:59,US,512,1626560172,After Q2,Q3,
6/15/2022 11:39:32,US,512,1626481761,After Q2,Q3,
6/15/2022 11:42:10,US,512,1626462078,Q2,Q3,
6/15/2022 11:53:10,US,256,1626727200,After Q2,Q3,
6/15/2022 12:25:42,US,256,1654622953,After Q2,After Q3,
6/15/2022 12:41:22,US,256,1626470760,Q2,Q2,1655136780
6/15/2022 12:49:13,US,512,1627561510,Q2,Q3,
6/15/2022 12:50:19,US,512,1646121100,After Q2,After Q3,
6/15/2022 13:02:09,UK,256,1626464877,After Q2,Q3,
6/15/2022 13:34:03,EU,64,1650207518,After Q2,After Q3,
6/15/2022 14:06:23,US,512,1626458631,Q2,Q2,
6/15/2022 14:21:28,US,512,1626460517,After Q2,Q3,
6/15/2022 14:25:02,US,64,1650471775,,After Q3,
6/15/2022 14:46:06,US,512,1626531829,After Q2,Q3,
6/15/2022 14:55:13,US,256,1626818072,After Q2,Q3,
6/15/2022 15:28:04,UK,512,1628865007,After Q2,After Q3,
6/15/2022 15:37:33,US,512,1627087024,After Q2,Q3,
6/15/2022 15:43:07,US,256,1626478459,Q1,Q2,
6/15/2022 16:09:09,US,64,1655177359,,After Q3,
6/15/2022 16:30:34,US,512,1627605220,After Q2,Q3,
6/15/2022 16:55:12,EU,512,1626477256,After Q2,Q3,
6/15/2022 17:24:33,US,512,1626696484,December,Q3,
6/15/2022 17:25:16,EU,256,1634983800,Q2,After Q3,
6/15/2022 17:46:23,US,256,1626478505,Q2,Q2,
6/15/2022 18:06:15,US,512,1627232400,After Q2,Q3,
6/15/2022 18:06:33,US,512,1626471389,Q2,Q3,
6/15/2022 18:13:08,US,512,1626561819,Q2,Q3,
6/15/2022 18:26:23,US,512,1626484467,After Q2,Q3,
6/15/2022 18:38:31,EU,64,1626968524,Q2,Q2,
6/15/2022 18:47:14,EU,256,1655138313,Q1,Q2,1655289908
6/15/2022 19:01:26,US,512,1626458598,Q2,Q2,
6/15/2022 19:07:08,EU,512,1655146806,Q2,Q2,1655146806
6/15/2022 19:20:25,US,256,1626470656,Q1,Q2,1655138220
6/15/2022 19:40:34,US,256,1626628375,After Q2,Q3,
6/15/2022 19:43:26,US,512,1626716098,After Q2,Q3,
6/15/2022 20:04:42,EU,512,1626725392,Q1,Q2,1655139146
6/15/2022 20:34:46,US,512,1654829631,After Q2,After Q3,
6/15/2022 20:38:31,US,512,1654730374,After Q2,After Q3,
6/15/2022 20:44:55,EU,512,1626888754,,Q2,
6/15/2022 20:57:33,US,256,1649022625,,,
6/15/2022 20:57:39,US,512,1626562380,Q2,Q3,
6/15/2022 20:57:43,US,512,1626714830,Q2,Q3,
6/15/2022 21:23:32,US,64,1650450005,,Q3,
6/15/2022 22:15:37,US,256,1655262017,,After Q3,1655262033
6/15/2022 23:17:48,US,256,1626461580,Q1,Q2,
6/15/2022 23:18:11,US,512,1626464929,After Q2,Q3,
6/16/2022 0:08:29,US,512,1626584851,Q2,Q3,
6/16/2022 0:44:41,US,64,1626707248,Q2,Q3,
6/16/2022 0:46:12,US,512,1626460406,After Q2,Q3,
6/16/2022 1:21:06,US,256,1626498487,Q2,Q3,
6/16/2022 1:29:37,US,512,1626482081,After Q2,Q3,
6/16/2022 2:07:02,US,256,1627153780,Q2,Q3,
6/16/2022 2:47:04,US,512,1626460554,After Q2,Q3,
6/16/2022 4:07:19,EU,512,1654614865,After Q2,After Q3,
6/16/2022 5:13:01,EU,256,1626709661,Q1,Q2,1654792860
6/16/2022 5:57:03,US,512,1651439309,,After Q3,
6/16/2022 6:20:55,EU,512,1654216993,After Q2,After Q3,
6/16/2022 6:21:54,EU,256,1627587468,After Q2,Q3,
6/16/2022 6:30:10,UK,512,1626457057,Q1,Q2,
6/16/2022 6:31:20,EU,256,1626850534,Q2,Q2,
6/16/2022 6:52:45,UK,256,1626464121,Q1,Q2,1654796048
6/16/2022 7:58:23,US,64,1626522480,Q1,Q2,
6/16/2022 8:23:35,UK,512,1626456996,Q1,Q2,
6/16/2022 9:30:30,US,256,1626485759,Q2,Q3,
6/16/2022 10:20:19,US,512,1626459367,Q1,Q2,
6/16/2022 10:37:07,US,512,1626486100,Q1,Q3,
6/16/2022 10:45:12,UK,512,1644020868,After Q2,Q3,
6/16/2022 11:18:46,US,64,1645953480,After Q2,After Q3,
6/16/2022 11:19:10,US,512,1626457671,Q1,Q2,1654793088
6/16/2022 11:40:12,UK,256,1626462023,Q2,Q2,1655397607
6/16/2022 11:45:24,US,256,1626471521,,Q2,1655397540
6/16/2022 11:46:41,US,64,1626476271,Q1,Q2,1655397186
6/16/2022 11:46:54,EU,256,1626791140,Q2,Q2,1655397995
6/16/2022 11:46:56,US,256,1626630954,After Q2,Q3,
6/16/2022 11:46:56,UK,256,1626462323,Q1,Q2,1655397686
6/16/2022 11:51:51,EU,256,1626810499,Q1,Q2,1655397600
6/16/2022 11:52:04,US,512,1626458596,Q1,Q2,
6/16/2022 11:52:35,EU,512,1626772656,Q1,Q2,1655397840
6/16/2022 11:54:14,EU,256,1626810251,Q2,Q2,1655397420
6/16/2022 11:54:22,UK,512,1626456953,Q1,Q2,1655397951
6/16/2022 11:54:35,US,256,1626471254,Q2,Q2,1655412849
6/16/2022 11:54:49,US,512,1626458550,Q1,Q2,1655398003
6/16/2022 11:55:28,UK,64,1626711811,Q2,Q2,1655397040
6/16/2022 11:55:46,US,256,1626471555,Q1,Q2,1655397720
6/16/2022 11:56:01,US,256,1626472813,Q2,Q2,
6/16/2022 11:56:22,US,512,1626458624,Q2,Q2,
6/16/2022 11:57:57,US,512,1626458593,Q2,Q2,1655398140
6/16/2022 11:58:20,US,64,1626476248,Q1,Q2,1655398693
6/16/2022 11:59:56,UK,64,1626714193,Q2,Q2,1655400979
6/16/2022 12:01:02,US,512,1626458413,Q2,Q2,1655398854
6/16/2022 12:01:07,EU,512,1626793336,Q2,Q2,1655397900
6/16/2022 12:01:58,US,256,1626472350,Q1,Q2,1655397452
6/16/2022 12:02:15,US,512,1626458570,Q2,Q2,1655398020
6/16/2022 12:02:19,US,256,1626471930,Q2,Q2,1655383197
6/16/2022 12:02:33,US,512,1626458624,Q1,Q2,1655398551
6/16/2022 12:02:45,US,512,1626458584,Q1,Q2,1655397840
6/16/2022 12:02:54,US,512,1626481620,Q2,Q3,
6/16/2022 12:03:29,US,512,1626458424,Q1,Q2,1655398500
6/16/2022 12:04:41,US,512,1626458622,Q2,Q2,1655399057
6/16/2022 12:06:33,US,512,1626458419,Q2,Q2,1655398500
6/16/2022 12:06:35,EU,256,1626784413,Q1,Q2,1655397453
6/16/2022 12:07:43,US,512,1626458543,Q1,Q2,1655397971
6/16/2022 12:08:56,EU,512,1626780650,Q1,Q2,1655398200
6/16/2022 12:10:46,US,64,1626476382,Q1,Q2,1655397120
6/16/2022 12:15:49,US,256,1626476280,After Q2,Q2,
6/16/2022 12:17:15,EU,512,1626783006,,Q2,1655399100
6/16/2022 12:20:03,EU,512,1626794664,Q2,Q2,1655398146
6/16/2022 12:21:18,EU,512,1626805173,Q1,Q2,1655398949
6/16/2022 12:24:27,UK,512,1626456963,Q1,Q2,1655398140
6/16/2022 12:25:10,US,512,1626458428,Q1,Q2,1655398016
6/16/2022 12:32:25,US,512,1626458621,Q2,Q2,1655398320
6/16/2022 12:32:30,US,256,1626472777,Q2,Q2,
6/16/2022 12:34:19,US,512,1626458379,Q2,Q2,1655398200
6/16/2022 12:35:32,EU,512,1626784709,Q1,Q2,1655398527
6/16/2022 12:35:37,EU,512,1626771813,Q2,Q2,1655397900
6/16/2022 12:37:15,US,512,1626458606,Q2,Q2,
6/16/2022 12:38:15,EU,512,1626792180,Q1,Q2,1686934200
6/16/2022 12:41:06,US,512,1626458313,December,Q2,1655441760
6/16/2022 12:43:19,US,512,1626458400,Q1,Q2,1655398200
6/16/2022 12:43:47,US,512,1626458568,Q2,Q2,1655401407
6/16/2022 12:45:13,EU,256,1626813407,Q1,Q2,1655397420
6/16/2022 12:50:24,EU,256,1626772094,Q1,Q2,1655401799
6/16/2022 12:50:54,EU,512,1626789720,,Q2,1655391300
6/16/2022 12:51:40,US,64,1626484556,Q2,Q3,
6/16/2022 12:53:11,UK,256,1626462069,Q1,Q2,1655401140
6/16/2022 12:53:27,US,512,1626458387,Q1,Q2,1655383619
6/16/2022 12:54:03,US,512,1626458416,Q1,Q2,1655402031
6/16/2022 12:54:15,US,512,1626458615,Q1,Q2,1655398560
6/16/2022 12:55:35,UK,64,1626824881,Q2,Q2,
6/16/2022 12:56:35,UK,64,1630346045,Q2,After Q3,
6/16/2022 12:58:08,US,512,1651610564,After Q2,After Q3,
6/16/2022 13:05:15,US,256,1626471442,Q2,Q2,1655397348
6/16/2022 13:07:54,US,256,1626471553,Q2,Q2,1655397499
6/16/2022 13:20:10,EU,256,1626770760,Q2,Q2,
6/16/2022 13:23:32,US,64,1655403641,Q2,Q3,1655403641
6/16/2022 13:24:53,EU,512,1626774119,Q2,Q2,1655397900
6/16/2022 13:28:24,US,256,1626471209,Q2,Q2,1655397300
6/16/2022 13:29:19,US,256,1633876098,After Q2,After Q3,
6/16/2022 13:31:32,EU,512,1626778876,December,Q2,1655405616
6/16/2022 13:34:16,US,512,1626459414,After Q2,Q3,
6/16/2022 13:49:54,US,512,1645112160,After Q2,After Q3,
6/16/2022 14:05:33,EU,512,1626765904,Q1,Q2,1655406238
6/16/2022 14:08:54,US,512,1626458607,Q2,Q2,1655398800
6/16/2022 14:22:27,UK,512,1626461256,Q2,Q3,
6/16/2022 14:28:45,US,256,1628275140,,Q3,
6/16/2022 14:29:54,US,256,1636046008,After Q2,After Q3,
6/16/2022 14:32:58,EU,256,1628715059,After Q2,After Q3,
6/16/2022 14:45:58,US,512,1660333485,After Q2,After Q3,
6/16/2022 14:55:23,US,256,1626483515,After Q2,Q3,
6/16/2022 14:56:38,UK,512,1626456729,Q2,Q2,1655401560
6/16/2022 14:58:37,US,512,1626458612,Q2,Q2,1655379940
6/16/2022 15:00:11,US,512,1626458355,Q1,Q2,
6/16/2022 15:06:02,US,64,1626477250,Q1,Q2,1655397060
6/16/2022 15:06:54,EU,64,1626871957,Q2,Q2,1655397037
6/16/2022 15:16:34,US,256,1626639307,After Q2,Q3,
6/16/2022 15:24:40,UK,512,1626456990,Q2,Q2,1655411065
6/16/2022 15:27:41,US,512,1626459389,After Q2,Q3,
6/16/2022 15:27:59,EU,512,1626775605,Q1,Q2,
6/16/2022 15:32:54,EU,256,1626790068,Q2,Q2,1655404537
6/16/2022 15:34:18,EU,512,1634390957,,After Q3,
6/16/2022 15:34:31,UK,64,1644671105,After Q2,After Q3,
6/16/2022 15:42:29,US,512,1626458547,Q2,Q2,1655398260
6/16/2022 15:43:05,US,512,1626469575,After Q2,Q3,
6/16/2022 15:45:36,EU,512,1647017051,After Q2,After Q3,
6/16/2022 15:47:03,US,64,1633802700,Q2,After Q3,
6/16/2022 15:48:19,US,512,1657999020,Q2,Q3,
6/16/2022 15:55:00,UK,256,1651783493,Q2,Q2,
6/16/2022 16:02:52,UK,512,1626456940,Q2,Q2,1655398680
6/16/2022 16:05:47,US,512,1626458607,Q1,Q2,1655398260
6/16/2022 16:07:09,US,512,1626458379,Q2,Q2,1655380050
6/16/2022 16:22:27,UK,512,1626456947,Q2,Q2,1655355600
6/16/2022 16:26:02,UK,512,1626508271,After Q2,Q3,
6/16/2022 16:35:11,US,512,1626458534,Q2,Q2,1655398440
6/16/2022 16:46:38,US,512,1626495180,Q2,Q3,
6/16/2022 17:09:22,UK,512,1626461400,After Q2,Q3,
6/16/2022 17:16:10,US,512,1626472846,Q2,Q3,
6/16/2022 17:18:15,US,512,1626538102,After Q2,Q3,
6/16/2022 17:21:51,US,256,1626471837,Q2,Q2,1655397420
6/16/2022 17:23:50,US,512,1626620507,Q2,Q3,
6/16/2022 17:25:45,EU,256,1635088058,After Q2,After Q3,
6/16/2022 17:32:58,EU,256,1626782490,Q1,Q2,1655397360
6/16/2022 17:40:33,US,256,1626472114,Q1,Q2,1655397600
6/16/2022 17:41:59,US,512,1644785014,After Q2,After Q3,
6/16/2022 17:42:22,US,256,1626552938,Q2,Q3,
6/16/2022 17:47:41,US,512,1626458722,,Q2,
6/16/2022 17:48:03,US,64,1626501600,Q2,Q3,
6/16/2022 18:04:24,US,512,1626458564,Q2,Q2,
6/16/2022 18:15:02,UK,512,1626456890,Q2,Q2,1655398020
6/16/2022 18:15:22,US,256,1626471480,Q2,Q2,1655397480
6/16/2022 18:18:29,US,64,1626532397,Q2,Q3,
6/16/2022 18:27:34,US,512,1655168825,After Q2,After Q3,
6/16/2022 18:34:15,US,512,1626458536,Q2,Q2,1655397900
6/16/2022 18:47:24,US,512,1626529452,After Q2,Q3,
6/16/2022 18:50:02,US,256,1653407911,,,
6/16/2022 18:54:22,US,512,1626458340,December,Q2,1655398200
6/16/2022 19:12:04,US,64,1655424611,,After Q3,
6/16/2022 19:17:20,US,512,1641744960,After Q2,After Q3,
6/16/2022 19:22:28,US,512,1626458580,Q1,Q2,1655403720
6/16/2022 19:35:38,US,512,1626467049,After Q2,Q3,
6/16/2022 19:38:11,US,512,1650335889,After Q2,After Q3,1650335889
6/16/2022 19:42:28,US,512,1645846387,After Q2,Q3,
6/16/2022 19:43:14,US,512,1626462176,After Q2,Q3,
6/16/2022 19:44:46,US,256,1626472845,December,Q2,1655397480
6/16/2022 19:45:02,US,512,1626460080,,Q3,
6/16/2022 20:03:47,US,64,1626479900,Q2,Q2,
6/16/2022 20:04:02,US,256,1626527646,After Q2,Q3,
6/16/2022 20:27:44,US,512,1626475285,After Q2,Q3,
6/16/2022 20:33:26,US,512,1626619700,Q2,Q3,
6/16/2022 20:41:37,US,512,1626761868,,Q3,
6/16/2022 20:54:20,US,256,1626471659,Q1,Q2,1655397375
6/16/2022 20:55:29,US,512,1626458567,Q2,Q2,1655395005
6/16/2022 20:59:58,US,256,1628390051,Q2,Q3,
6/16/2022 21:16:11,US,64,1626483330,After Q2,Q3,
6/16/2022 21:42:34,US,512,1626738720,After Q2,Q3,
6/16/2022 21:43:22,US,256,1626482220,Q2,Q3,
6/16/2022 21:53:32,US,256,1653021449,After Q2,After Q3,
6/16/2022 21:59:18,US,512,1646818740,After Q2,After Q3,
6/16/2022 22:00:17,US,64,1626476075,Q2,Q2,1655397060
6/16/2022 22:02:15,US,512,1626935642,After Q2,Q3,
6/16/2022 22:02:46,US,256,1626471140,Q2,Q2,1655397840
6/16/2022 22:12:20,US,256,1626471250,Q2,Q2,
6/16/2022 22:26:45,US,256,1626483729,Q2,Q3,
6/16/2022 23:28:05,US,512,1626486155,Q2,Q2,
6/16/2022 23:30:10,US,512,1626460559,Q2,Q3,
6/16/2022 23:49:55,US,512,1626458409,Q1,Q2,1655398380
6/17/2022 0:11:57,US,512,1626699041,After Q2,Q3,
6/17/2022 0:22:07,EU,512,1626759408,Q1,Q2,1655397900
6/17/2022 0:37:45,US,512,1626468854,After Q2,Q3,
6/17/2022 0:59:29,US,512,1626461834,Q2,Q3,
6/17/2022 1:37:32,EU,256,1626793316,,Q2,1655397420
6/17/2022 1:44:24,US,256,1626930811,Q2,Q3,
6/17/2022 1:46:06,US,512,1644442800,Q2,Q2,
6/17/2022 3:11:16,UK,512,1626522820,Q2,Q3,
6/17/2022 3:38:12,US,512,1626469810,Q1,Q3,
6/17/2022 4:27:49,EU,256,1649689686,After Q2,After Q3,
6/17/2022 4:29:42,EU,256,1646072117,Q1,Q1,
6/17/2022 4:32:41,EU,256,1626772588,December,Q2,1655397213
6/17/2022 4:39:05,EU,256,1652042274,After Q2,After Q3,
6/17/2022 4:46:53,EU,256,1644227891,After Q2,After Q3,
6/17/2022 4:48:52,EU,512,1627048800,Q1,Q2,
6/17/2022 4:52:12,EU,256,1626805722,Q1,Q2,1655397500
6/17/2022 4:53:30,US,256,1626546945,Q2,Q3,
6/17/2022 5:05:26,UK,256,1658148720,After Q2,Q3,
6/17/2022 5:25:20,EU,64,1653979813,After Q2,After Q3,
6/17/2022 6:00:45,UK,512,1626456977,Q2,Q2,1655334000
6/17/2022 6:21:49,UK,256,1628527064,After Q2,After Q3,
6/17/2022 7:01:29,EU,512,1626698438,December,Q2,1655114400
6/17/2022 7:26:43,US,512,1626484310,Q2,Q3,
6/17/2022 7:53:30,EU,256,1641755504,After Q2,After Q3,
6/17/2022 8:02:06,EU,256,1627559909,After Q2,Q3,
6/17/2022 8:02:42,US,512,1626459122,December,Q2,
6/17/2022 8:26:01,UK,512,1626504036,After Q2,Q3,
6/17/2022 8:28:16,EU,256,1642978313,After Q2,After Q3,
6/17/2022 8:37:33,US,256,1626644196,Q2,Q3,
6/17/2022 9:02:07,UK,512,1655474224,After Q2,Q3,
6/17/2022 9:11:09,US,256,1626484323,After Q2,Q3,
6/17/2022 9:14:42,US,512,1626458594,Q2,Q2,
6/17/2022 9:15:09,UK,256,1626466101,After Q2,Q3,
6/17/2022 9:17:34,US,256,1626549004,After Q2,Q3,
6/17/2022 9:25:58,EU,256,1626810066,Q2,Q2,1655397720
6/17/2022 9:32:36,US,256,1642907212,After Q2,After Q3,
6/17/2022 9:38:04,US,512,1626460571,Q2,Q3,
6/17/2022 10:16:59,US,512,1626463164,Q2,Q3,
6/17/2022 11:16:44,US,512,1626459410,Q2,Q3,
6/17/2022 11:18:40,EU,64,1655463071,,After Q3,
6/17/2022 11:26:05,UK,512,1626456949,Q1,Q2,
6/17/2022 11:29:03,EU,512,1626780239,Q1,Q2,1655398380
6/17/2022 11:32:17,US,512,1628264036,Q2,After Q3,
6/17/2022 11:32:40,US,512,1626464308,Q2,Q2,
6/17/2022 11:41:14,US,512,1655482617,After Q2,After Q3,
6/17/2022 12:01:11,EU,64,1650768837,,After Q3,
6/17/2022 12:08:16,US,256,1626470424,Q2,Q2,1655100000
6/17/2022 12:14:01,US,64,1629059141,After Q2,After Q3,
6/17/2022 12:23:42,US,512,1626534686,Q2,Q3,
6/17/2022 12:33:54,US,512,1626469304,After Q2,Q3,
6/17/2022 12:38:04,US,512,1640510500,Q2,After Q3,
6/17/2022 12:52:49,EU,512,1626946497,Q1,Q2,
6/17/2022 12:55:21,US,512,1626459398,After Q2,Q3,
6/17/2022 13:04:46,US,256,1645028141,After Q2,After Q3,
6/17/2022 13:22:13,US,256,1626488135,After Q2,Q3,
6/17/2022 13:38:54,UK,256,1626463243,Q2,Q2,
6/17/2022 13:51:16,US,512,1626639553,After Q2,Q3,
6/17/2022 14:11:53,US,512,1644306488,After Q2,After Q3,
6/17/2022 14:40:05,EU,512,1651752489,After Q2,After Q3,
6/17/2022 14:46:09,US,512,1634233938,,After Q3,
6/17/2022 14:46:47,EU,512,1643059377,After Q2,After Q3,
6/17/2022 15:08:20,US,512,1627064034,,Q3,
6/17/2022 15:37:03,EU,512,1651944721,After Q2,Q3,1657215121
6/17/2022 15:49:48,US,256,1626564305,After Q2,Q3,
6/17/2022 16:18:58,UK,256,1646694695,After Q2,After Q3,
6/17/2022 16:24:20,US,512,1626477803,After Q2,Q3,
6/17/2022 16:32:24,EU,256,1632131187,After Q2,After Q3,
6/17/2022 16:38:14,UK,512,1626467351,After Q2,Q3,
6/17/2022 16:40:48,US,512,1626458568,December,Q2,1655416851
6/17/2022 16:45:23,US,512,1626461926,After Q2,Q3,
6/17/2022 17:15:03,UK,512,1626473136,After Q2,Q3,
6/17/2022 17:17:52,EU,512,1639592877,,After Q3,
6/17/2022 17:19:05,US,512,1626540045,Q2,Q3,
6/17/2022 17:40:28,US,256,1626502806,After Q2,Q3,
6/17/2022 17:46:37,EU,512,1626967712,Q2,Q2,
6/17/2022 17:50:45,US,512,1626459873,After Q2,Q3,
6/17/2022 17:56:10,UK,512,1626463141,After Q2,Q3,
6/17/2022 18:00:14,EU,512,1655446551,,After Q3,
6/17/2022 18:41:17,EU,512,1650129636,,After Q3,
6/17/2022 18:51:47,US,512,1626734400,After Q2,Q3,
6/17/2022 19:39:10,US,512,1627262326,Q2,Q3,
6/17/2022 20:16:11,US,512,1645845531,After Q2,After Q3,
6/17/2022 20:46:12,US,64,1626484238,Q2,Q3,
6/17/2022 20:53:56,US,512,1626483629,,Q3,
6/17/2022 20:56:08,US,64,1626496720,After Q2,Q3,
6/17/2022 21:02:59,US,512,1626459389,After Q2,Q3,
6/17/2022 21:35:34,US,64,1655519361,,After Q3,
6/17/2022 21:39:34,US,256,1626622808,After Q2,Q3,
6/17/2022 21:51:05,US,512,1626460092,Q1,Q3,
6/17/2022 22:00:34,US,512,1626466073,After Q2,Q3,
6/17/2022 22:10:32,US,512,1626458733,Q1,Q2,
6/17/2022 22:11:47,US,64,1635728389,After Q2,After Q3,
6/17/2022 22:26:13,US,256,1644668681,,After Q3,
6/17/2022 22:29:34,UK,256,1651709119,After Q2,After Q3,
6/17/2022 23:04:05,EU,512,1627152970,After Q2,Q3,
6/17/2022 23:09:55,US,512,1626473070,Q2,Q3,
6/17/2022 23:38:55,US,64,1626887401,Q2,Q3,
6/17/2022 23:52:17,US,512,1626583259,After Q2,Q3,
6/18/2022 1:08:35,EU,64,1652507946,,After Q3,
6/18/2022 1:17:05,EU,512,1655532168,After Q2,Q3,
6/18/2022 1:42:02,US,512,1626490675,After Q2,Q3,
6/18/2022 3:05:08,US,256,1626473743,Q2,Q2,
6/18/2022 4:14:01,US,512,1626465864,After Q2,Q3,
6/18/2022 4:39:46,US,512,1626458710,Q2,Q2,
6/18/2022 4:59:15,US,256,1639114030,Q2,After Q3,
6/18/2022 5:11:17,UK,512,1626972060,Q2,Q3,
6/18/2022 5:57:39,UK,512,1655549679,After Q2,After Q3,
6/18/2022 6:29:28,EU,256,1627577143,After Q2,Q3,
6/18/2022 6:53:21,UK,64,1655553081,After Q2,After Q3,
6/18/2022 7:32:19,UK,512,1653680400,,After Q3,
6/18/2022 8:23:04,EU,256,1644661290,After Q2,After Q3,
6/18/2022 8:45:42,UK,256,1628285256,After Q2,After Q3,
6/18/2022 9:26:08,US,512,1652658342,After Q2,After Q3,
6/18/2022 9:26:48,US,512,1626459129,Q1,Q2,
6/18/2022 9:28:16,EU,512,1630428563,After Q2,After Q3,
6/18/2022 10:00:48,UK,512,1627068272,After Q2,Q3,
6/18/2022 10:12:12,US,512,1655564977,,After Q3,
6/18/2022 11:07:59,EU,64,1655330400,,Q3,1655330400
6/18/2022 11:55:01,EU,512,1634768378,After Q2,After Q3,
6/18/2022 12:10:16,US,512,1626488689,After Q2,After Q3,
6/18/2022 12:15:45,EU,512,1626454969,After Q2,After Q3,
6/18/2022 12:17:46,EU,512,1655432183,After Q2,After Q3,
6/18/2022 12:58:32,US,512,1626871047,Q2,Q3,
6/18/2022 13:14:26,US,512,1649023453,After Q2,After Q3,
6/18/2022 13:44:08,US,512,1626645381,Q2,Q3,
6/18/2022 14:26:20,US,512,1626475123,After Q2,Q3,
6/18/2022 14:31:54,US,512,1626458746,Q2,Q2,
6/18/2022 14:59:12,US,512,1626631472,Q2,Q3,
6/18/2022 14:59:41,US,256,1655581105,After Q2,After Q3,
6/18/2022 15:04:43,US,512,1626483480,Q2,Q3,
6/18/2022 16:37:08,UK,64,1626798510,Q2,Q2,
6/18/2022 16:46:38,US,64,1626476940,Q2,Q2,1655656320
6/18/2022 18:00:03,US,512,1626562610,Q2,Q3,
6/18/2022 18:00:45,US,512,1626463735,After Q2,Q3,
6/18/2022 18:03:11,US,256,1626460620,Q2,Q3,
6/18/2022 19:23:37,UK,512,1653436980,After Q2,After Q3,1653436980
6/18/2022 19:33:18,US,64,1646193271,After Q2,After Q3,
6/18/2022 19:46:30,US,256,1626479715,Q2,Q3,
6/18/2022 20:16:41,EU,512,1644580233,After Q2,After Q3,
6/18/2022 20:47:03,US,512,1626470066,Q2,Q3,
6/18/2022 21:07:49,US,512,1644244620,After Q2,After Q3,
6/18/2022 22:23:38,US,512,1626763050,Q2,Q3,
6/18/2022 23:09:12,US,512,1626458421,Q2,Q2,
6/18/2022 23:22:13,US,512,1626553213,After Q2,Q3,
6/19/2022 0:15:21,US,512,1626464187,Q2,Q3,
6/19/2022 1:29:53,US,512,1626494356,Q2,Q3,
6/19/2022 1:37:49,EU,256,1626690953,Q2,Q2,1654792560
6/19/2022 2:32:48,EU,512,1659857400,After Q2,After Q3,1659857400
6/19/2022 3:31:50,US,512,1626933264,Q2,Q3,
6/19/2022 3:46:28,UK,512,1626458775,Q2,Q3,
6/19/2022 4:24:44,UK,512,1626479172,Q2,Q3,
6/19/2022 4:27:23,EU,256,1648752556,After Q2,After Q3,
6/19/2022 5:10:54,UK,512,1647216000,Q2,Q3,
6/19/2022 5:19:51,EU,64,1643660646,Q1,Q3,
6/19/2022 6:22:10,US,256,1626660987,Q2,Q3,
6/19/2022 6:42:12,US,512,1628951395,Q2,After Q3,
6/19/2022 6:44:14,UK,256,1630191928,,After Q3,
6/19/2022 7:19:59,US,256,1636287472,After Q2,After Q3,
6/19/2022 7:34:10,UK,512,1649395513,After Q2,After Q3,
6/19/2022 7:58:38,US,512,1629512410,After Q2,After Q3,
6/19/2022 8:14:15,US,256,1627595670,Q2,Q3,
6/19/2022 8:21:57,EU,512,1628302373,Q2,After Q3,
6/19/2022 8:39:18,US,512,1653609451,,After Q3,
